"60.240577"	"24.741642"	"St1 Espoo Lähderanta Pitkäjärventie 1 02720 Espoo"
"61.486351"	"23.836144"	"St1 Tampere Automat Messukylänkatu Messukylänkatu 29 33700 Tampere"
"61.203811"	"26.037733"	"St1 Heinola Siltakatu Siltakatu 26 18100 Heinola"
"63.039145"	"21.744079"	"St1 Mustasaari Rantatie (Lentoasema) Rantatie 1 65520 Helsingby"
"64.997068"	"25.483316"	"St1 Oulu Poratie Poratie 1 90150 Oulu"
"61.220455"	"28.827631"	"St1 Imatra Vuoksenniskantie Vuoksenniskantie 61 55800 Imatra"
"68.385925"	"23.604814"	"St1 Enontekiö Hetantie 2 99400 Enontekiö"
"60.219946"	"24.822004"	"St1 Espoo Automat Leppävaara Hannu Olavinpojantie 3 02600 Espoo"
" 59.9768"	"23.8758"	"St1 Inkoo Marine Barösund  Barösundintie 711 10270 Barösund"
"60.940482"	"26.621081"	"St1 Kouvola Voikkaa Mattilantie 1 45910 Kouvola"
"60.565903"	"27.190505"	"St1 Hamina Satamakatu Satamakatu 1 49400 Hamina"
"61.897388"	"27.854272"	"St1 Juva Yhdystie  Yhdystie 5 51900 Juva"
"61.684656"	"27.248323"	"St1 Mikkeli Otavankatu Otavankatu 13 50130 Mikkeli"
" 61.4795"	"21.7572"	"St1 Pori Eteläväylä Eteläväylä 28610 Pori"
"60.301886"	"22.302017"	"St1 Parainen Rantatie Rantatie 21600 Parainen"
"60.570790"	"22.101056"	"St1 Masku Seikeläntie Seikeläntie 2 21250 Masku"
"60.4635633"	"22.3239244"	"St1 Turku Halinen Gregorius IX:n tie 12 20540 Turku"
"63.090203"	"21.684097"	"St1 Vaasa Kuninkaantie Kuninkaantie 67 65320 Vaasa"
"60.513067"	"26.918604"	"St1 Kotka Kalevantie Kalevantie 2 48600 Karhula"
"61.869053"	"28.870784"	"St1 Savonlinna Tulliportinkatu Tulliportinkatu 14 57100 Savonlinna"
"64.226672"	"27.722278"	"St1 Kajaani Sissikatu Sissikatu 14 87100 Kajaani"
"60.2475"	"24.5417"	"St1 Espoo Truck Ämmässuontie Ämmässuontie 2 02820 Espoo"
"60.991320"	"24.484651"	"St1 Hämeenlinna Truck Kantolankatu Kantolankatu 9 13110 Hämeenlinna"
"63.676770"	"22.737505"	"St1 Pietarsaari Truck Permonkaarre Permonkaarre 1 68600 Pietarsaari"
"61.896254"	"27.808050"	"St1 Juva Truck ABC Tulostie Tulostie 1 51900 Juva"
"62.190984"	"25.691526"	"St1 Jyväskylä Truck Keljonkangas Eteläväylä 17 40530 Jyväskylä"
"60.7070995"	"22.7410074"	"St1 Pöytyä Truck Sahatie Sahatie 7 21800 Pöytyä"
"61.501569"	"23.868322"	"St1 Tampere Pappila Teiskontie 61 33560 Tampere"
"61.468672"	"21.806346"	"St1 Pori Truck Satakunnankatu Satakunnankatu 43 28130 Pori"
"61.181364"	"23.888649"	"St1 Akaa Truck Toijala  Satamatie 43 37800 Akaa"
"61.452988"	"23.642507"	"St1 Pirkkala Truck ABC Keisarinviitta Keisarinviitta 2 33960 Pirkkala"
