"Metsähallitus","Voittinköngäs ulkotulipaikka",7541529,3598457,"67.943054164","29.344805110"
"Metsähallitus","Silpakurunsuu kota tulipaikka",7534102,3592179,"67.878580433","29.188899736"
"Metsähallitus","Alimmainen Hirvashauta kota ulkotulipaikka",7540275,3597596,"67.932111829","29.323161317"
"Metsähallitus","Ojuskoski tulipaikka",7540465,3597783,"67.933750867","29.327786463"
"Metsähallitus","Nuorttijoki tulipaikka",7523910,3593313,"67.786906084","29.207206187"
"Metsähallitus","Haukijärvenoja P-paikka tulipaikka",7531899,3592200,"67.858836394","29.187545925"
"Metsähallitus","Saijanmännikkö tulipaikka",7518339,3593780,"67.736844272","29.213543412"
"Metsähallitus","Tulppion rantalehto tulipaikka",7512210,3594691,"67.681639726","29.229848614"
"Metsähallitus","Ylä-Nuortti tulipaikka",7520680,3602813,"67.754780189","29.429090877"
"Metsähallitus","Kaulusharju tulipaikka",7523044,3600209,"67.776861992","29.369671673"
"Metsähallitus","Ketunkangas tulipaikka",7528865,3575796,"67.836385071","28.795784785"
"Metsähallitus","Vahvasen tulipaikka",6969582,3372431,"62.807822825","24.495115840"
"Metsähallitus","Ivalojoen Kultala tulipaikka",7602485,3487177,"68.505971082","26.682328249"
"Metsähallitus","Salamajärvi tulipaikka Hiiliniemi",7017734,3390387,"63.245339857","24.814802516"
"Metsähallitus","Ruuhilampi tulipaikka",7017860,3389102,"63.246074536","24.789161696"
"Metsähallitus","Pyydyskoski rantatulipaikka",7020080,3389951,"63.266237649","24.804534002"
"Metsähallitus","Tavilampi tulipaikka",7019200,3386650,"63.257320513","24.739460158"
"Metsähallitus","Sysilampi tulipaikka",7021519,3383532,"63.277108853","24.675759550"
"Metsähallitus","Sysilampi rantatulipaikka",7021557,3383487,"63.277434852","24.674836293"
"Metsähallitus","Matolampi tulipaikka Salamajärvi",7023649,3384704,"63.296581260","24.697567444"
"Metsähallitus","Koirasalmen kämpän tulipaikka",7016642,3390760,"63.235663998","24.822957818"
"Metsähallitus","Kaulus tulipaikka",7020494,3385505,"63.268556442","24.715764229"
"Metsähallitus","Kivijärvi puolikota tulipaikka",7145375,3588419,"64.395743495","28.829568236"
"Metsähallitus","Lintusaari tulipaikka",6999716,3433850,"63.094387801","25.686879027"
"Metsähallitus","Peuran polku tulipaikka Pikku-Syrjä itäpuoli",7017778,3382475,"63.243230184","24.657439726"
"Metsähallitus","Kolkkojärvi, laavun tulipaikka",7279636,3583852,"65.600524692","28.814822374"
"Metsähallitus","Pikku-Pajuluoma laavuntulipaikka",7279189,3586554,"65.595807707","28.873096716"
"Metsähallitus","Valkeinen, laavun tulipaikka",7276580,3586792,"65.572357897","28.876567450"
"Metsähallitus","Pahakuru tulipaikka",7574321,3372610,"68.225212348","23.918808190"
"Metsähallitus","Hannukuru tulipaikka",7573475,3373823,"68.218178481","23.949065306"
"Metsähallitus","Hannukuru kodan tulipaikka 1",7573487,3373682,"68.218223408","23.945652264"
"Metsähallitus","Hannukuru telttailualue tulipaikka",7573487,3373578,"68.218177259","23.943145414"
"Metsähallitus","Mäntyrova tulipaikka",7552050,3375102,"68.026918149","24.004970078"
"Metsähallitus","Ala-Lemmenjoki tulipaikka",7638575,3474003,"68.828579330","26.350991670"
"Metsähallitus","Rovajärvi tulipaikka",7645049,3491009,"68.887702798","26.772153104"
"Metsähallitus","Ryssänmarimo tulipaikka",7518990,3510914,"67.757492842","27.254188635"
"Metsähallitus","Keinässaaren tulipaikka",7316310,3625596,"65.915566637","29.753943166"
"Metsähallitus","Ulko-Tammio eteläisen telttailualueen tulipaikka",6692979,3525418,"60.347239168","27.457287004"
"Metsähallitus","Lanskeri itärannan tulipaikka",6696922,3528088,"60.382452005","27.506190002"
"Metsähallitus","Pallasjärvi Punainenhiekka tulipaikka",7549534,3384503,"68.008317246","24.232452442"
"Metsähallitus","Inari retkeilyalue Jäniskoski tulipaikka.",7646285,3498784,"68.898931897","26.965474794"
"Metsähallitus","Inari Haapakoski tulipaikka 2",7645668,3498335,"68.893397996","26.954315344"
"Metsähallitus","Inari retkeilyalue Kettujoki tulipaikka",7648685,3489945,"68.920261080","26.745320480"
"Metsähallitus","Inari retkeilyalue Keskitaimenjärvi tulipaikka",7641312,3496433,"68.854328265","26.907170084"
"Metsähallitus","Selkäsaari tulipaikka",7010866,3448369,"63.196775069","25.970742290"
"Metsähallitus","Nammalakuru tulipaikka 1",7563566,3377706,"68.131150517","24.054081815"
"Metsähallitus","Pallasjärvi alaniitty tulipaikka",7551361,3381698,"68.023538198","24.163434064"
"Metsähallitus","Suovasaari tulipaikka",7649263,3517044,"68.925114613","27.420271271"
"Metsähallitus","Pisteri tulipaikka",7678619,3550634,"69.184100167","28.271955884"
"Metsähallitus","Maurasaari tulipaikka",7639712,3526185,"68.838784209","27.645448025"
"Metsähallitus","Kahkusaari tulipaikka",7659099,3526546,"69.012537474","27.659574281"
"Metsähallitus","Taimenjärvi tulipaikka",7607594,3473989,"68.550852117","26.358653387"
"Metsähallitus","Heikkilä tulipaikka",7649078,3476636,"68.922968024","26.413802997"
"Metsähallitus","Vaskojoki tulipaikka",7635029,3444100,"68.792352491","25.611555590"
"Metsähallitus","Matti Mustan tupa tulipaikka",7645101,3474216,"68.887099919","26.354573948"
"Metsähallitus","Suivakkojärvi tulipaikka",7624367,3481608,"68.701825274","26.542216686"
"Metsähallitus","Paaraskalla tulipaikka",7578945,3440585,"68.288981373","25.557086456"
"Metsähallitus","Poikkipuoleinen tulipaikka",7362510,3531748,"66.352969664","27.705189547"
"Metsähallitus","Naskama huoltotupa tulipaikka",7585465,3435980,"68.346411150","25.441635360"
"Metsähallitus","Searikniva tulipaikka tulentekopaikka",7627166,3462615,"68.725000381","26.072864335"
"Metsähallitus","Searikniva tulipaikka tulentekopaikka",7627046,3462672,"68.723932424","26.074315803"
"Metsähallitus","Searikniva tulipaikka tulentekopaikka",7627067,3462631,"68.724115130","26.073296070"
"Metsähallitus","Morgam-oja tulipaikka",7621196,3450599,"68.669608644","25.779232426"
"Metsähallitus","Morgam-oja telttaalue tulipaikka",7621251,3450621,"68.670105519","25.779747183"
"Metsähallitus","Härkäkoski telttaalue tulipaikka",7624521,3459372,"68.700834765","25.993889463"
"Metsähallitus","Ravadasjärvi tulipaikka 2",7623068,3458396,"68.687666011","25.970425966"
"Metsähallitus","Kurtojoki tulipaikka",7661246,3462863,"69.030512530","26.066200327"
"Metsähallitus","Appisjokisuu tulipaikka",7602957,3485000,"68.510093511","26.629041580"
"Metsähallitus","Ritakoski tulipaikka",7602213,3497254,"68.503817471","26.928675543"
"Metsähallitus","Sotajokisuu tulipaikka",7602549,3493497,"68.506765782","26.836820382"
"Metsähallitus","Kotaoja huoltotupa tulipaikka",7621552,3450837,"68.672841688","25.784918611"
"Metsähallitus","Välimaa ulkotulipaikka",7589034,3518395,"68.385091948","27.443108013"
"Metsähallitus","Muurahaislampi tulipaikka",7630368,3467914,"68.754368584","26.202635154"
"Metsähallitus","Pessinlampi ulkotulipaikka",7587245,3521929,"68.368803821","27.528662815"
"Metsähallitus","Heikinlampi tulipaikka",7016450,3391485,"63.234162637","24.837500011"
